sequence,scheduledTimeSec,readStartTimeSec,sampleTimeSec,readDurationSec,startLatenessSec,deadlineMiss,Fx_N,Fy_N,Fz_N,Tx_Nm,Ty_Nm,Tz_Nm
10669,53.34,53.34,53.439888,0.001527,0,0,-0.3,-10.8,-2.5,1.03,0.18,-0.04
10670,53.345,53.345,53.445809,0.002449,0,0,-0.3,-10.9,-2.8,1.03,0.18,-0.04
10671,53.35,53.35,53.449863,0.001502,0,0,-0.3,-10.8,-2.8,1.03,0.19,-0.04
10672,53.355,53.355002,53.455223,0.00186,1.99999999495049e-06,0,-0.3,-10.8,-2.7,1.03,0.18,-0.04
10673,53.36,53.360001,53.461004,0.002642,9.99999997475243e-07,0,-0.2,-10.7,-3,1.03,0.18,-0.05
10674,53.365,53.365,53.464799,0.001437,0,0,-0.3,-10.7,-3.3,1.03,0.19,-0.05
10675,53.37,53.370001,53.469886,0.001524,9.99999997475243e-07,0,-0.3,-10.7,-2.9,1.03,0.18,-0.04
10676,53.375,53.375,53.475783,0.002421,0,0,-0.3,-10.7,-2.7,1.03,0.17,-0.04
10677,53.38,53.38,53.479791,0.00143,0,0,-0.4,-10.6,-2.9,1.03,0.19,-0.04
10678,53.385,53.385,53.484755,0.001394,0,0,-0.3,-10.7,-2.9,1.03,0.19,-0.04
10679,53.39,53.39,53.490768,0.002407,0,0,-0.4,-10.8,-3,1.03,0.2,-0.04
10680,53.395,53.395,53.495764,0.002402,0,0,-0.4,-10.8,-3,1.04,0.19,-0.04
10681,53.4,53.4,53.499795,0.001434,0,0,-0.5,-10.7,-3,1.04,0.2,-0.04
10682,53.405,53.405,53.505022,0.001661,0,0,-0.4,-10.7,-3.1,1.03,0.19,-0.04
10683,53.41,53.410001,53.51088,0.002517,9.99999997475243e-07,0,-0.5,-10.8,-2.3,1.04,0.18,-0.04
10684,53.415,53.415,53.514715,0.001354,0,0,-0.4,-10.7,-2.8,1.04,0.18,-0.04
10685,53.42,53.42,53.519763,0.001401,0,0,-0.5,-10.8,-2.5,1.04,0.18,-0.04
10686,53.425,53.425001,53.525783,0.002421,9.99999997475243e-07,0,-0.4,-10.7,-2.2,1.05,0.17,-0.04
10687,53.43,53.43,53.529707,0.001346,0,0,-0.4,-10.8,-2.4,1.04,0.18,-0.04
10688,53.435,53.435,53.534913,0.001552,0,0,-0.4,-10.7,-2.6,1.04,0.18,-0.04
10689,53.44,53.44,53.540196,0.001835,0,0,-0.4,-10.8,-3,1.04,0.19,-0.04
10690,53.445,53.445,53.545865,0.002504,0,0,-0.5,-10.8,-3.4,1.04,0.19,-0.04
10691,53.45,53.45,53.549805,0.001445,0,0,-0.4,-10.8,-3.1,1.04,0.19,-0.04
10692,53.455,53.455,53.554936,0.001575,0,0,-0.4,-10.7,-3.1,1.04,0.19,-0.05
10693,53.46,53.46,53.560719,0.002358,0,0,-0.4,-10.7,-2.4,1.04,0.18,-0.04
10694,53.465,53.465,53.564753,0.001391,0,0,-0.4,-10.7,-2.5,1.04,0.19,-0.04
10695,53.47,53.47,53.569702,0.00134,0,0,-0.5,-10.7,-2.7,1.04,0.19,-0.04
10696,53.475,53.475,53.575712,0.002351,0,0,-0.4,-10.7,-2.1,1.04,0.18,-0.04
10697,53.48,53.480001,53.579716,0.001354,9.99999997475243e-07,0,-0.5,-10.9,-2.7,1.04,0.19,-0.04
10698,53.485,53.485,53.584671,0.00131,0,0,-0.5,-10.9,-2.6,1.04,0.19,-0.04
10699,53.49,53.49,53.590742,0.002381,0,0,-0.6,-10.8,-2.7,1.04,0.2,-0.04
10700,53.495,53.495001,53.595753,0.002392,9.99999997475243e-07,0,-0.7,-10.8,-3.4,1.04,0.2,-0.04
10701,53.5,53.5,53.599677,0.00132,0,0,-0.6,-10.7,-3.4,1.03,0.21,-0.04
10702,53.505,53.505,53.604682,0.001321,0,0,-0.5,-10.8,-3.4,1.03,0.2,-0.04
10703,53.51,53.51,53.610702,0.002341,0,0,-0.6,-10.8,-3,1.04,0.2,-0.05
10704,53.515,53.515,53.614672,0.001311,0,0,-0.6,-10.8,-3.6,1.03,0.21,-0.05
10705,53.52,53.52,53.619764,0.001403,0,0,-0.4,-10.8,-3.4,1.03,0.19,-0.04
10706,53.525,53.525,53.6257,0.002339,0,0,-0.4,-10.7,-3.6,1.03,0.19,-0.04
10707,53.53,53.530001,53.630898,0.002537,9.99999997475243e-07,0,-0.4,-10.7,-3.5,1.03,0.19,-0.04
10708,53.535,53.535001,53.634685,0.001323,9.99999997475243e-07,0,-0.3,-10.7,-3.3,1.03,0.19,-0.04
10709,53.54,53.54,53.639775,0.001414,0,0,-0.4,-10.7,-3,1.04,0.19,-0.04
10710,53.545,53.545,53.645711,0.00235,0,0,-0.4,-10.7,-2.8,1.04,0.19,-0.05
10711,53.55,53.550001,53.649681,0.001319,9.99999997475243e-07,0,-0.3,-10.7,-2.8,1.04,0.18,-0.05
10712,53.555,53.555,53.654738,0.001376,0,0,-0.3,-10.8,-3.2,1.04,0.19,-0.04
10713,53.56,53.560001,53.659848,0.001486,9.99999997475243e-07,0,-0.3,-10.7,-2.9,1.03,0.18,-0.04
10714,53.565,53.565,53.665759,0.002397,0,0,-0.3,-10.7,-3,1.04,0.18,-0.04
10715,53.57,53.57,53.669687,0.001326,0,0,-0.4,-10.6,-2.7,1.04,0.18,-0.04
10716,53.575,53.575,53.674783,0.001421,0,0,-0.3,-10.7,-2.6,1.04,0.18,-0.04
10717,53.58,53.58,53.680717,0.002355,0,0,-0.5,-10.7,-2.6,1.04,0.19,-0.04
10718,53.585,53.585,53.685689,0.002328,0,0,-0.4,-10.7,-2.8,1.03,0.19,-0.04
10719,53.59,53.59,53.689685,0.001324,0,0,-0.5,-10.7,-2.8,1.04,0.2,-0.05
10720,53.595,53.595,53.695741,0.00238,0,0,-0.5,-10.7,-3,1.04,0.2,-0.05
10721,53.6,53.6,53.700867,0.002506,0,0,-0.4,-10.7,-2.9,1.04,0.2,-0.04
10722,53.605,53.605001,53.704711,0.001349,9.99999997475243e-07,0,-0.3,-10.7,-2.1,1.05,0.18,-0.04
10723,53.61,53.61,53.709823,0.001461,0,0,-0.3,-10.6,-2.4,1.05,0.18,-0.04
10724,53.615,53.615,53.715721,0.002359,0,0,-0.3,-10.7,-2.4,1.05,0.18,-0.04
10725,53.62,53.620001,53.719981,0.001619,9.99999997475243e-07,0,-0.3,-10.6,-2.8,1.03,0.19,-0.04
10726,53.625,53.625,53.725753,0.002392,0,0,-0.3,-10.7,-2.7,1.04,0.18,-0.04
10727,53.63,53.63,53.729731,0.001369,0,0,-0.3,-10.7,-2.8,1.04,0.19,-0.04
10728,53.635,53.635,53.734783,0.001422,0,0,-0.2,-10.7,-3.2,1.04,0.19,-0.04
10729,53.64,53.64,53.740706,0.002346,0,0,-0.2,-10.6,-3.2,1.04,0.19,-0.04
10730,53.645,53.645,53.744681,0.00132,0,0,-0.3,-10.7,-3,1.04,0.19,-0.04
10731,53.65,53.65,53.749791,0.00143,0,0,-0.4,-10.8,-3.1,1.03,0.19,-0.04
10732,53.655,53.655,53.755773,0.002411,0,0,-0.3,-10.8,-2.9,1.03,0.19,-0.04
10733,53.66,53.660001,53.759717,0.001355,9.99999997475243e-07,0,-0.3,-10.8,-2.6,1.04,0.18,-0.04
10734,53.665,53.665,53.764935,0.001574,0,0,-0.2,-10.7,-2.3,1.04,0.17,-0.04
10735,53.67,53.67,53.770772,0.00241,0,0,-0.3,-10.8,-3,1.04,0.19,-0.04
10736,53.675,53.675001,53.774704,0.001342,9.99999997475243e-07,0,-0.2,-10.7,-3,1.04,0.19,-0.04
10737,53.68,53.68,53.779812,0.00145,0,0,-0.4,-10.8,-3,1.04,0.19,-0.04
10738,53.685,53.685,53.785743,0.002382,0,0,-0.4,-10.9,-3.3,1.03,0.2,-0.04
10739,53.69,53.69,53.789672,0.00131,0,0,-0.3,-10.8,-3.3,1.03,0.2,-0.05
10740,53.695,53.695,53.79479,0.001429,0,0,-0.4,-10.8,-3.5,1.04,0.2,-0.05
10741,53.7,53.7,53.800806,0.002444,0,0,-0.6,-10.8,-3.3,1.04,0.21,-0.05
10742,53.705,53.705,53.804692,0.00133,0,0,-0.6,-10.7,-2.8,1.04,0.2,-0.04
10743,53.71,53.71,53.809709,0.001348,0,0,-0.6,-10.7,-2.9,1.04,0.2,-0.04
10744,53.715,53.715,53.815761,0.0024,0,0,-0.5,-10.7,-3.5,1.04,0.21,-0.05
10745,53.72,53.72,53.81987,0.001506,0,0,-0.5,-10.9,-3.5,1.03,0.21,-0.05
10746,53.725,53.725,53.824722,0.00136,0,0,-0.5,-10.8,-2.8,1.04,0.19,-0.05
10747,53.73,53.730001,53.83088,0.002517,9.99999997475243e-07,0,-0.4,-10.8,-2,1.05,0.18,-0.04
10748,53.735,53.735,53.835703,0.002342,0,0,-0.4,-10.7,-1.7,1.05,0.17,-0.04
10749,53.74,53.74,53.8397,0.001339,0,0,-0.4,-10.7,-2.2,1.04,0.18,-0.04
10750,53.745,53.745001,53.844759,0.001398,9.99999997475243e-07,0,-0.2,-10.8,-2.1,1.04,0.17,-0.04
10751,53.75,53.75,53.850734,0.002373,0,0,-0.4,-10.9,-3.2,1.03,0.19,-0.04
10752,53.755,53.755,53.854875,0.001515,0,0,-0.5,-10.9,-3.1,1.04,0.2,-0.05
10753,53.76,53.76,53.860759,0.002398,0,0,-0.4,-10.9,-3,1.04,0.19,-0.04
10754,53.765,53.765,53.865742,0.00238,0,0,-0.5,-10.9,-3,1.04,0.2,-0.04
10755,53.77,53.77,53.869848,0.001487,0,0,-0.5,-10.9,-2.9,1.04,0.19,-0.04
10756,53.775,53.775,53.87498,0.001618,0,0,-0.6,-10.9,-2.8,1.05,0.19,-0.04
10757,53.78,53.78,53.880858,0.002496,0,0,-0.5,-10.9,-3.2,1.04,0.2,-0.05
10758,53.785,53.785001,53.88471,0.001347,9.99999997475243e-07,0,-0.6,-10.9,-2.9,1.04,0.2,-0.05
10759,53.79,53.79,53.890736,0.002375,0,0,-0.5,-11,-2.1,1.05,0.18,-0.04
10760,53.795,53.795001,53.895797,0.002435,9.99999997475243e-07,0,-0.6,-10.9,-2.5,1.04,0.19,-0.04
10761,53.8,53.800001,53.899695,0.001333,9.99999997475243e-07,0,-0.4,-10.8,-2.4,1.05,0.18,-0.04
10762,53.805,53.805,53.904824,0.001463,0,0,-0.3,-10.7,-2.2,1.05,0.18,-0.04
10763,53.81,53.81,53.910766,0.002405,0,0,-0.4,-10.7,-2.6,1.04,0.19,-0.04
10764,53.815,53.815,53.914695,0.001334,0,0,-0.6,-10.8,-2.4,1.04,0.19,-0.04
10765,53.82,53.82,53.919847,0.001486,0,0,-0.6,-10.8,-2.6,1.04,0.19,-0.04
10766,53.825,53.825,53.925731,0.00237,0,0,-0.6,-10.8,-3.1,1.04,0.2,-0.05
10767,53.83,53.83,53.930956,0.002595,0,0,-0.5,-10.7,-2.6,1.04,0.18,-0.04
10768,53.835,53.835,53.93472,0.00136,0,0,-0.4,-10.7,-1.9,1.05,0.17,-0.04
10769,53.84,53.84,53.940775,0.002414,0,0,-0.4,-10.6,-2.7,1.04,0.18,-0.04
10770,53.845,53.845,53.944777,0.001416,0,0,-0.5,-10.7,-2.8,1.04,0.19,-0.05
10771,53.85,53.85,53.949777,0.001416,0,0,-0.4,-10.7,-2.9,1.04,0.19,-0.05
10772,53.855,53.855001,53.955732,0.00237,9.99999997475243e-07,0,-0.4,-10.7,-3.2,1.04,0.19,-0.05
10773,53.86,53.86,53.959671,0.00131,0,0,-0.5,-10.7,-3.4,1.04,0.19,-0.05
10774,53.865,53.865,53.964779,0.001418,0,0,-0.5,-10.7,-2.8,1.04,0.19,-0.05
10775,53.87,53.870001,53.970902,0.002541,9.99999997475243e-07,0,-0.5,-10.7,-2.4,1.04,0.19,-0.04
10776,53.875,53.875,53.974698,0.001337,0,0,-0.4,-10.8,-2.8,1.04,0.19,-0.04
10777,53.88,53.88,53.979769,0.001408,0,0,-0.2,-10.7,-1.7,1.05,0.17,-0.03
10778,53.885,53.885,53.9857,0.002339,0,0,-0.4,-10.8,-2.5,1.04,0.18,-0.04
10779,53.89,53.89,53.990739,0.002378,0,0,-0.4,-10.7,-2.1,1.04,0.18,-0.04
10780,53.895,53.895,53.994745,0.001383,0,0,-0.4,-10.8,-1.8,1.04,0.18,-0.04
10781,53.9,53.9,54.000781,0.002419,0,0,-0.4,-10.9,-1.9,1.05,0.18,-0.04
10782,53.905,53.905,54.005739,0.002378,0,0,-0.4,-10.8,-2.3,1.04,0.18,-0.04
10783,53.91,53.910001,54.009761,0.0014,9.99999997475243e-07,0,-0.5,-10.8,-2.3,1.04,0.19,-0.04
10784,53.915,53.915,54.014901,0.001539,0,0,-0.6,-10.7,-2.5,1.04,0.19,-0.03
10785,53.92,53.92,54.020702,0.002341,0,0,-0.6,-10.8,-2.5,1.04,0.19,-0.05
10786,53.925,53.925001,54.024669,0.001307,9.99999997475243e-07,0,-0.4,-10.8,-2.8,1.04,0.19,-0.04
10787,53.93,53.93,54.029788,0.001426,0,0,-0.3,-10.7,-2.5,1.04,0.18,-0.03
10788,53.935,53.935,54.035701,0.00234,0,0,-0.2,-10.7,-2.2,1.04,0.18,-0.03
10789,53.94,53.94,54.039667,0.001306,0,0,-0.2,-10.6,-2.1,1.05,0.17,-0.03
10790,53.945,53.945,54.044759,0.001398,0,0,-0.3,-10.7,-2.3,1.04,0.18,-0.04
10791,53.95,53.95,54.050731,0.00237,0,0,-0.2,-10.7,-3.1,1.03,0.19,-0.03
10792,53.955,53.955,54.055738,0.002378,0,0,-0.2,-10.7,-2.5,1.04,0.17,-0.04
10793,53.96,53.96,54.059707,0.001346,0,0,-0.4,-10.8,-2.3,1.04,0.19,-0.03
10794,53.965,53.965,54.064868,0.001506,0,0,-0.3,-10.7,-2.1,1.05,0.17,-0.04
10795,53.97,53.97,54.070848,0.002487,0,0,-0.3,-10.8,-2.7,1.04,0.18,-0.04
10796,53.975,53.975001,54.074694,0.001333,9.99999997475243e-07,0,-0.3,-10.7,-3,1.04,0.19,-0.04
10797,53.98,53.980002,54.079747,0.001384,1.99999999495049e-06,0,-0.4,-10.7,-3.1,1.04,0.2,-0.04
10798,53.985,53.985,54.085761,0.0024,0,0,-0.3,-10.7,-2.7,1.04,0.19,-0.04
10799,53.99,53.99,54.089743,0.001381,0,0,-0.4,-10.7,-2.6,1.04,0.2,-0.03
10800,53.995,53.995001,54.094903,0.001542,9.99999997475243e-07,0,-0.3,-10.7,-2.5,1.04,0.19,-0.03
10801,54,54,54.100711,0.00235,0,0,-0.3,-10.7,-2.6,1.04,0.18,-0.04
10802,54.005,54.005,54.105751,0.002389,0,0,-0.4,-10.7,-2.1,1.05,0.17,-0.04
10803,54.01,54.01,54.109674,0.001313,0,0,-0.4,-10.7,-1.9,1.04,0.18,-0.03
10804,54.015,54.015,54.114827,0.001466,0,0,-0.4,-10.7,-2,1.04,0.18,-0.03
10805,54.02,54.02,54.120711,0.00235,0,0,-0.3,-10.6,-2,1.04,0.17,-0.04
10806,54.025,54.025,54.125841,0.002481,0,0,-0.4,-10.7,-2.4,1.04,0.18,-0.04
10807,54.03,54.03,54.129797,0.001435,0,0,-0.2,-10.6,-3,1.04,0.18,-0.04
10808,54.035,54.035001,54.135751,0.002389,9.99999997475243e-07,0,-0.1,-10.6,-2.6,1.04,0.18,-0.04
10809,54.04,54.04,54.14069,0.002329,0,0,-0.3,-10.6,-2.8,1.04,0.19,-0.05
10810,54.045,54.045,54.144693,0.001332,0,0,-0.4,-10.6,-2.9,1.04,0.19,-0.05
10811,54.05,54.050001,54.149809,0.001446,9.99999997475243e-07,0,-0.5,-10.6,-2.2,1.05,0.19,-0.04
10812,54.055,54.055,54.155791,0.00243,0,0,-0.4,-10.7,-2.3,1.05,0.18,-0.04
10813,54.06,54.06,54.159685,0.001325,0,0,-0.5,-10.8,-1.9,1.05,0.18,-0.04
10814,54.065,54.065,54.1648,0.001438,0,0,-0.5,-10.7,-2.1,1.05,0.19,-0.04
10815,54.07,54.07,54.170782,0.002421,0,0,-0.4,-10.7,-2.2,1.04,0.19,-0.04
10816,54.075,54.075,54.174673,0.001312,0,0,-0.4,-10.7,-2,1.05,0.18,-0.04
10817,54.08,54.08,54.179782,0.001421,0,0,-0.5,-10.7,-1.7,1.05,0.18,-0.03
10818,54.085,54.085,54.184938,0.001577,0,0,-0.3,-10.7,-1.9,1.04,0.18,-0.03
10819,54.09,54.09,54.190713,0.002352,0,0,-0.2,-10.7,-2.4,1.04,0.19,-0.04
10820,54.095,54.095,54.194696,0.001335,0,0,-0.2,-10.6,-3.3,1.03,0.19,-0.04
10821,54.1,54.1,54.199854,0.001493,0,0,-0.2,-10.7,-2.9,1.04,0.18,-0.04
10822,54.105,54.105001,54.205725,0.002363,9.99999997475243e-07,0,-0.4,-10.6,-3.2,1.04,0.19,-0.04
10823,54.11,54.11,54.209674,0.001313,0,0,-0.4,-10.7,-3.3,1.04,0.19,-0.04
10824,54.115,54.115,54.214694,0.001333,0,0,-0.3,-10.7,-2.8,1.04,0.18,-0.04
10825,54.12,54.120001,54.220684,0.002322,9.99999997475243e-07,0,-0.3,-10.7,-3.4,1.04,0.19,-0.05
10826,54.125,54.125,54.225684,0.002323,0,0,-0.3,-10.8,-3.3,1.04,0.19,-0.04
10827,54.13,54.13,54.229699,0.001338,0,0,-0.4,-10.7,-2.8,1.04,0.19,-0.04
10828,54.135,54.135,54.234825,0.001464,0,0,-0.4,-10.7,-2.9,1.03,0.19,-0.04
10829,54.14,54.14,54.240705,0.002344,0,0,-0.3,-10.7,-2.7,1.04,0.18,-0.04
10830,54.145,54.145,54.244684,0.001323,0,0,-0.3,-10.6,-2.5,1.04,0.18,-0.04
10831,54.15,54.15,54.249718,0.001357,0,0,-0.3,-10.7,-2.9,1.04,0.18,-0.04
10832,54.155,54.155,54.255698,0.002337,0,0,-0.4,-10.6,-3.6,1.04,0.19,-0.04
10833,54.16,54.160001,54.259724,0.001362,9.99999997475243e-07,0,-0.4,-10.7,-3.4,1.04,0.19,-0.04
10834,54.165,54.165,54.264831,0.001469,0,0,-0.4,-10.8,-2.8,1.04,0.19,-0.04
10835,54.17,54.17,54.27072,0.002359,0,0,-0.5,-10.8,-3.4,1.04,0.2,-0.04
10836,54.175,54.175001,54.275694,0.002332,9.99999997475243e-07,0,-0.5,-10.8,-3.3,1.04,0.21,-0.04
10837,54.18,54.18,54.279696,0.001335,0,0,-0.5,-10.7,-3.8,1.03,0.2,-0.05
10838,54.185,54.185,54.284762,0.001401,0,0,-0.5,-10.8,-2.8,1.05,0.19,-0.04
10839,54.19,54.19,54.290677,0.002316,0,0,-0.4,-10.8,-2.5,1.05,0.19,-0.04
10840,54.195,54.195,54.294672,0.001311,0,0,-0.3,-10.8,-3,1.03,0.19,-0.04
10841,54.2,54.2,54.299686,0.001325,0,0,-0.4,-10.8,-2.8,1.04,0.19,-0.04
10842,54.205,54.205,54.305791,0.002431,0,0,-0.3,-10.8,-2.8,1.04,0.19,-0.04
10843,54.21,54.21,54.309678,0.001317,0,0,-0.3,-10.8,-3,1.04,0.19,-0.04
10844,54.215,54.215,54.314909,0.001548,0,0,-0.4,-10.8,-2.9,1.04,0.19,-0.04
10845,54.22,54.22,54.32074,0.002379,0,0,-0.4,-10.8,-3,1.04,0.2,-0.04
10846,54.225,54.225,54.325752,0.002391,0,0,-0.4,-10.7,-2.7,1.04,0.19,-0.04
10847,54.23,54.230001,54.329811,0.001448,9.99999997475243e-07,0,-0.4,-10.8,-3.2,1.03,0.2,-0.04
10848,54.235,54.235,54.335716,0.002355,0,0,-0.4,-10.8,-3,1.04,0.2,-0.04
10849,54.24,54.24,54.340708,0.002347,0,0,-0.4,-10.7,-2.7,1.05,0.19,-0.05
10850,54.245,54.245001,54.344709,0.001347,9.99999997475243e-07,0,-0.6,-10.8,-2.9,1.04,0.2,-0.05
10851,54.25,54.25,54.349877,0.001515,0,0,-0.4,-10.7,-2.4,1.05,0.19,-0.04
10852,54.255,54.255,54.355781,0.00242,0,0,-0.4,-10.8,-3.3,1.04,0.19,-0.05
10853,54.26,54.26,54.359692,0.001331,0,0,-0.5,-10.8,-3.2,1.04,0.19,-0.05
10854,54.265,54.265,54.364867,0.001505,0,0,-0.4,-10.8,-2.8,1.05,0.19,-0.05
10855,54.27,54.27,54.370796,0.002434,0,0,-0.4,-10.7,-2.6,1.04,0.19,-0.04
10856,54.275,54.275,54.37473,0.001369,0,0,-0.3,-10.8,-2.8,1.04,0.19,-0.04
10857,54.28,54.28,54.379811,0.001451,0,0,-0.3,-10.7,-2.8,1.04,0.19,-0.04
10858,54.285,54.285001,54.385754,0.002392,9.99999997475243e-07,0,-0.4,-10.7,-2.6,1.04,0.2,-0.03
10859,54.29,54.29,54.390858,0.002496,0,0,-0.4,-10.8,-2.9,1.04,0.2,-0.04
10860,54.295,54.295,54.394793,0.001432,0,0,-0.4,-10.7,-2.7,1.04,0.19,-0.04
10861,54.3,54.300001,54.400787,0.002425,9.99999997475243e-07,0,-0.4,-10.7,-2.9,1.04,0.18,-0.04
10862,54.305,54.305,54.404782,0.001421,0,0,-0.4,-10.7,-2.6,1.04,0.18,-0.04
10863,54.31,54.31,54.409729,0.001368,0,0,-0.3,-10.7,-2.5,1.04,0.18,-0.04
10864,54.315,54.315,54.41572,0.002362,0,0,-0.3,-10.7,-2.5,1.04,0.19,-0.04
10865,54.32,54.32,54.419696,0.001335,0,0,-0.3,-10.7,-2.3,1.04,0.18,-0.04
10866,54.325,54.325,54.424708,0.001347,0,0,-0.3,-10.6,-2.5,1.04,0.18,-0.04
10867,54.33,54.33,54.430717,0.002356,0,0,-0.2,-10.6,-2,1.04,0.17,-0.04
10868,54.335,54.335,54.434678,0.001317,0,0,-0.3,-10.6,-2.8,1.04,0.18,-0.04
10869,54.34,54.34,54.43968,0.001319,0,0,-0.3,-10.7,-2.3,1.04,0.18,-0.04
10870,54.345,54.345,54.445694,0.002333,0,0,-0.3,-10.7,-1.8,1.04,0.17,-0.04
10871,54.35,54.35,54.450684,0.002323,0,0,-0.4,-10.7,-2.4,1.04,0.19,-0.04
10872,54.355,54.355001,54.454692,0.00133,9.99999997475243e-07,0,-0.4,-10.7,-2,1.04,0.19,-0.04
10873,54.36,54.36,54.459802,0.00144,0,0,-0.6,-10.8,-2.4,1.04,0.2,-0.04
10874,54.365,54.365,54.465789,0.002428,0,0,-0.6,-10.7,-2.9,1.03,0.2,-0.05
10875,54.37,54.370001,54.469883,0.001522,9.99999997475243e-07,0,-0.5,-10.7,-2.5,1.04,0.19,-0.04
10876,54.375,54.375,54.474749,0.001388,0,0,-0.5,-10.7,-2.7,1.04,0.19,-0.04
10877,54.38,54.38,54.480811,0.002451,0,0,-0.5,-10.6,-3,1.03,0.19,-0.04
10878,54.385,54.385001,54.484744,0.001382,1.00000000458067e-06,0,-0.5,-10.7,-3.1,1.03,0.2,-0.04
10879,54.39,54.39,54.489723,0.001362,0,0,-0.4,-10.7,-2.9,1.04,0.19,-0.04
10880,54.395,54.395,54.495802,0.002442,0,0,-0.5,-10.7,-2.9,1.03,0.2,-0.04
10881,54.4,54.4,54.500772,0.002411,0,0,-0.3,-10.7,-2.7,1.04,0.19,-0.05
10882,54.405,54.405,54.504712,0.00135,0,0,-0.4,-10.7,-2.8,1.04,0.2,-0.05
10883,54.41,54.410001,54.510738,0.002376,9.99999997475243e-07,0,-0.4,-10.7,-3.2,1.04,0.2,-0.04
10884,54.415,54.415,54.515732,0.002371,0,0,-0.4,-10.7,-2.9,1.04,0.19,-0.05
10885,54.42,54.42,54.51983,0.001469,0,0,-0.3,-10.7,-2.8,1.04,0.18,-0.05
10886,54.425,54.425001,54.524869,0.001506,9.99999997475243e-07,0,-0.3,-10.7,-2.8,1.04,0.19,-0.04
10887,54.43,54.43,54.530821,0.002459,0,0,-0.4,-10.8,-3,1.04,0.19,-0.05
10888,54.435,54.435,54.534705,0.001344,0,0,-0.4,-10.8,-3,1.04,0.19,-0.04
10889,54.44,54.44,54.539757,0.001396,0,0,-0.3,-10.8,-2.6,1.04,0.18,-0.04
10890,54.445,54.445,54.545885,0.002524,0,0,-0.2,-10.7,-2.3,1.04,0.18,-0.04
10891,54.45,54.450001,54.550185,0.001823,9.99999997475243e-07,0,-0.3,-10.6,-1.9,1.04,0.17,-0.03
10892,54.455,54.455,54.556178,0.002816,0,0,-0.3,-10.6,-2.2,1.04,0.18,-0.03
10893,54.46,54.46,54.559863,0.001502,0,0,-0.3,-10.7,-2.1,1.04,0.18,-0.03
10894,54.465,54.465001,54.56516,0.001798,9.99999997475243e-07,0,-0.4,-10.7,-2.6,1.04,0.19,-0.04
10895,54.47,54.47,54.571133,0.002772,0,0,-0.4,-10.7,-2.8,1.04,0.19,-0.04
10896,54.475,54.475001,54.574916,0.001554,9.99999997475243e-07,0,-0.4,-10.8,-3,1.04,0.19,-0.04
10897,54.48,54.480001,54.579939,0.001577,9.99999997475243e-07,0,-0.4,-10.7,-3.1,1.04,0.19,-0.04
10898,54.485,54.485,54.58593,0.002569,0,0,-0.5,-10.8,-3.2,1.04,0.2,-0.05
10899,54.49,54.49,54.590027,0.001666,0,0,-0.5,-10.8,-3,1.04,0.19,-0.05
10900,54.495,54.495001,54.595166,0.001802,9.99999997475243e-07,0,-0.3,-10.7,-2.5,1.04,0.18,-0.04
10901,54.5,54.5,54.600869,0.002507,0,0,-0.3,-10.7,-2.1,1.05,0.18,-0.04
10902,54.505,54.505,54.604936,0.001575,0,0,-0.5,-10.8,-3,1.04,0.19,-0.05
10903,54.51,54.51,54.609847,0.001485,0,0,-0.3,-10.7,-2.8,1.04,0.19,-0.04
10904,54.515,54.515,54.614875,0.001513,0,0,-0.2,-10.8,-2.5,1.05,0.18,-0.04
10905,54.52,54.52,54.620818,0.002457,0,0,-0.3,-10.8,-2.9,1.05,0.18,-0.04
10906,54.525,54.525,54.624719,0.001358,0,0,-0.3,-10.8,-2.4,1.04,0.17,-0.04
10907,54.53,54.53,54.629794,0.001433,0,0,-0.2,-10.8,-2.1,1.04,0.16,-0.03
10908,54.535,54.535001,54.635774,0.002412,9.99999997475243e-07,0,-0.3,-10.7,-2.8,1.04,0.18,-0.04
10909,54.54,54.54,54.640722,0.002361,0,0,-0.2,-10.8,-2.6,1.04,0.17,-0.04
10910,54.545,54.545,54.644703,0.001342,0,0,-0.2,-10.8,-2.2,1.04,0.17,-0.04
10911,54.55,54.550001,54.649808,0.001445,9.99999997475243e-07,0,-0.3,-10.7,-3,1.04,0.19,-0.04
10912,54.555,54.555,54.65597,0.002609,0,0,-0.4,-10.7,-3.3,1.04,0.2,-0.04
10913,54.56,54.56,54.65973,0.001369,0,0,-0.5,-10.7,-3.2,1.04,0.19,-0.04
10914,54.565,54.565,54.664884,0.001522,0,0,-0.5,-10.8,-2.8,1.04,0.19,-0.04
10915,54.57,54.57,54.670773,0.002411,0,0,-0.5,-10.8,-2.3,1.04,0.19,-0.04
10916,54.575,54.575,54.675743,0.002383,0,0,-0.5,-10.8,-3.2,1.03,0.19,-0.05
10917,54.58,54.58,54.67985,0.001489,0,0,-0.6,-10.8,-2.9,1.04,0.19,-0.05
10918,54.585,54.585,54.684726,0.001364,0,0,-0.5,-10.7,-2.6,1.04,0.18,-0.04
10919,54.59,54.59,54.690079,0.001717,0,0,-0.5,-10.7,-3,1.04,0.19,-0.04
10920,54.595,54.595,54.695756,0.002394,0,0,-0.5,-10.8,-3.4,1.04,0.2,-0.05
10921,54.6,54.6,54.699849,0.001489,0,0,-0.5,-10.7,-3.9,1.03,0.2,-0.04
10922,54.605,54.605001,54.704802,0.001439,9.99999997475243e-07,0,-0.4,-10.7,-2.7,1.04,0.18,-0.04
